fpr,tpr
0.0,0.0
0.0,0.0002543881963876876
0.00013218770654329148,0.0002543881963876876
0.00013218770654329148,0.0005087763927753752
0.0003965631196298744,0.0005087763927753752
0.0003965631196298744,0.0022894937674891886
0.0005287508261731659,0.0022894937674891886
0.0005287508261731659,0.0025438819638768763
0.0007931262392597488,0.0025438819638768763
0.0007931262392597488,0.003815822945815314
0.0010575016523463319,0.003815822945815314
0.0010575016523463319,0.004070211142203002
0.0011896893588896232,0.004070211142203002
0.0011896893588896232,0.0043245993385906895
0.0015862524785194977,0.0043245993385906895
0.0015862524785194977,0.008903586873569066
0.0017184401850627892,0.008903586873569066
0.0017184401850627892,0.010938692444670568
0.0018506278916060807,0.010938692444670568
0.0018506278916060807,0.011193080641058254
0.0022471910112359553,0.011193080641058254
0.0022471910112359553,0.013991350801322818
0.002511566424322538,0.013991350801322818
0.002511566424322538,0.014245738997710507
0.0026437541308658294,0.014245738997710507
0.0026437541308658294,0.015263291783261256
0.002775941837409121,0.015263291783261256
0.002775941837409121,0.015517679979648945
0.0029081295439524124,0.015517679979648945
0.0029081295439524124,0.016280844568812007
0.0031725049570389954,0.016280844568812007
0.0031725049570389954,0.01704400915797507
0.003304692663582287,0.01704400915797507
0.003304692663582287,0.017552785550750447
0.0034368803701255784,0.017552785550750447
0.0034368803701255784,0.01831595013991351
0.00356906807666887,0.01831595013991351
0.00356906807666887,0.018824726532688883
0.003833443489755453,0.018824726532688883
0.003833443489755453,0.02035105571101501
0.0042300066093853275,0.02035105571101501
0.0042300066093853275,0.021114220300178073
0.004362194315928619,0.021114220300178073
0.004362194315928619,0.022894937674891886
0.0044943820224719105,0.022894937674891886
0.0044943820224719105,0.023912490460442637
0.004758757435558493,0.023912490460442637
0.004758757435558493,0.02442126685321801
0.004890945142101784,0.02442126685321801
0.004890945142101784,0.024930043245993384
0.005023132848645076,0.024930043245993384
0.005023132848645076,0.025184431442381073
0.005287508261731659,0.025184431442381073
0.005287508261731659,0.02569320783515645
0.00541969596827495,0.02569320783515645
0.00541969596827495,0.025947596031544135
0.005551883674818242,0.025947596031544135
0.005551883674818242,0.026201984227931824
0.005684071381361533,0.026201984227931824
0.005684071381361533,0.027219537013482575
0.005816259087904825,0.027219537013482575
0.005816259087904825,0.02950903078097176
0.006080634500991408,0.02950903078097176
0.006080634500991408,0.02976341897735945
0.006212822207534699,0.02976341897735945
0.006212822207534699,0.030272195370134827
0.006477197620621282,0.030272195370134827
0.006477197620621282,0.031289748155685575
0.006741573033707865,0.031289748155685575
0.006741573033707865,0.03205291274484864
0.007005948446794448,0.03205291274484864
0.007005948446794448,0.032561689137624014
0.00713813615333774,0.032561689137624014
0.00713813615333774,0.03357924192317476
0.007270323859881031,0.03357924192317476
0.007270323859881031,0.03434240651233783
0.007402511566424323,0.03434240651233783
0.007402511566424323,0.034596794708725516
0.007666886979510906,0.034596794708725516
0.007666886979510906,0.03535995929788858
0.0077990746860541965,0.03535995929788858
0.0077990746860541965,0.03612312388705164
0.00806345009914078,0.03612312388705164
0.00806345009914078,0.03917578224370389
0.008195637805684072,0.03917578224370389
0.008195637805684072,0.03968455863647927
0.008460013218770655,0.03968455863647927
0.008460013218770655,0.03993894683286695
0.008592200925313946,0.03993894683286695
0.008592200925313946,0.04044772322564233
0.008724388631857238,0.04044772322564233
0.008724388631857238,0.041974052403968454
0.00885657633840053,0.041974052403968454
0.00885657633840053,0.042228440600356146
0.008988764044943821,0.042228440600356146
0.008988764044943821,0.04248282879674383
0.009385327164573694,0.04248282879674383
0.009385327164573694,0.04375476977868227
0.009649702577660277,0.04375476977868227
0.009649702577660277,0.04451793436784533
0.010046265697290151,0.04451793436784533
0.010046265697290151,0.04477232256423302
0.010310641110376734,0.04477232256423302
0.010310641110376734,0.04502671076062071
0.010971579643093192,0.04502671076062071
0.010971579643093192,0.045281098957008395
0.011764705882352941,0.045281098957008395
0.011764705882352941,0.04578987534978377
0.011896893588896233,0.04578987534978377
0.011896893588896233,0.04629865174255914
0.012029081295439524,0.04629865174255914
0.012029081295439524,0.046553039938946834
0.012161269001982816,0.046553039938946834
0.012161269001982816,0.04807936911727296
0.012425644415069399,0.04807936911727296
0.012425644415069399,0.049096921902823706
0.012690019828155982,0.049096921902823706
0.012690019828155982,0.049605698295599084
0.012822207534699273,0.049605698295599084
0.012822207534699273,0.05062325108114984
0.012954395241242565,0.05062325108114984
0.012954395241242565,0.05087763927753752
0.013086582947785856,0.05087763927753752
0.013086582947785856,0.05113202747392521
0.01348314606741573,0.05113202747392521
0.01348314606741573,0.051640803866700585
0.013747521480502314,0.051640803866700585
0.013747521480502314,0.05189519206308827
0.014011896893588897,0.05189519206308827
0.014011896893588897,0.05265835665225133
0.01427627230667548,0.05265835665225133
0.01427627230667548,0.05367590943780209
0.014408460013218771,0.05367590943780209
0.014408460013218771,0.054693462223352834
0.014540647719762063,0.054693462223352834
0.014540647719762063,0.054947850419740527
0.014672835426305354,0.054947850419740527
0.014672835426305354,0.05571101500890359
0.015069398545935229,0.05571101500890359
0.015069398545935229,0.056728567794454336
0.01520158625247852,0.056728567794454336
0.01520158625247852,0.05774612058000509
0.015333773959021812,0.05774612058000509
0.015333773959021812,0.058000508776392776
0.015465961665565102,0.058000508776392776
0.015465961665565102,0.059272449758331215
0.015598149372108393,0.059272449758331215
0.015598149372108393,0.0595268379547189
0.015862524785194978,0.0595268379547189
0.015862524785194978,0.06029000254388196
0.01599471249173827,0.06029000254388196
0.01599471249173827,0.06130755532943272
0.01612690019828156,0.06130755532943272
0.01612690019828156,0.06283388450775884
0.016259087904824852,0.06283388450775884
0.016259087904824852,0.06334266090053421
0.016391275611368144,0.06334266090053421
0.016391275611368144,0.06410582548969727
0.016655651024454727,0.06410582548969727
0.016655651024454727,0.06537776647163572
0.01692002643754131,0.06537776647163572
0.01692002643754131,0.06614093106079878
0.0170522141440846,0.06614093106079878
0.0170522141440846,0.06715848384634952
0.017580964970257767,0.06715848384634952
0.017580964970257767,0.06792164843551259
0.017977528089887642,0.06792164843551259
0.017977528089887642,0.06843042482828797
0.018241903502974225,0.06843042482828797
0.018241903502974225,0.06893920122106334
0.018374091209517517,0.06893920122106334
