fpr,tpr
0.0,0.0
0.0,0.0008445945945945946
0.0,0.0014076576576576576
0.0,0.002815315315315315
0.0,0.00365990990990991
0.0,0.004222972972972973
0.00012588116817724068,0.004222972972972973
0.00012588116817724068,0.006193693693693694
0.00025176233635448137,0.006193693693693694
0.00025176233635448137,0.01295045045045045
0.00037764350453172205,0.01295045045045045
0.00037764350453172205,0.013795045045045045
0.0005035246727089627,0.013795045045045045
0.0005035246727089627,0.014358108108108109
0.0006294058408862034,0.014358108108108109
0.0006294058408862034,0.01632882882882883
0.0007552870090634441,0.01632882882882883
0.0007552870090634441,0.02393018018018018
0.0008811681772406848,0.02393018018018018
0.0008811681772406848,0.0259009009009009
0.0011329305135951663,0.0259009009009009
0.0011329305135951663,0.026463963963963964
0.0013846928499496476,0.026463963963963964
0.0013846928499496476,0.026745495495495496
0.0015105740181268882,0.026745495495495496
0.0015105740181268882,0.02759009009009009
0.001636455186304129,0.02759009009009009
0.001636455186304129,0.02787162162162162
0.0017623363544813696,0.02787162162162162
0.0017623363544813696,0.030405405405405407
0.0018882175226586104,0.030405405405405407
0.0018882175226586104,0.030968468468468468
0.0021399798590130917,0.030968468468468468
0.0021399798590130917,0.03125
0.0026435045317220545,0.03125
0.0026435045317220545,0.03153153153153153
0.0027693856998992953,0.03153153153153153
0.0027693856998992953,0.031813063063063064
0.0028952668680765356,0.031813063063063064
0.0028952668680765356,0.032939189189189186
0.0030211480362537764,0.032939189189189186
0.0030211480362537764,0.03350225225225225
0.0031470292044310172,0.03350225225225225
0.0031470292044310172,0.03462837837837838
0.0033987915407854984,0.03462837837837838
0.0033987915407854984,0.03575450450450451
0.0037764350453172208,0.03575450450450451
0.0037764350453172208,0.0365990990990991
0.003902316213494461,0.0365990990990991
0.003902316213494461,0.037162162162162164
0.004154078549848943,0.037162162162162164
0.004154078549848943,0.03885135135135135
0.004405840886203424,0.03885135135135135
0.004405840886203424,0.039132882882882886
0.004531722054380665,0.039132882882882886
0.004531722054380665,0.03997747747747748
0.004909365558912387,0.03997747747747748
0.004909365558912387,0.04082207207207207
0.005035246727089627,0.04082207207207207
0.005035246727089627,0.04110360360360361
0.005287009063444109,0.04110360360360361
0.005287009063444109,0.041666666666666664
0.005287009063444109,0.0419481981981982
0.00541289023162135,0.0419481981981982
0.00541289023162135,0.042511261261261264
0.0055387713997985906,0.042511261261261264
0.0055387713997985906,0.04279279279279279
0.0056646525679758305,0.04279279279279279
0.0056646525679758305,0.04307432432432432
0.005790533736153071,0.04307432432432432
0.005790533736153071,0.04532657657657658
0.005916414904330312,0.04532657657657658
0.005916414904330312,0.04588963963963964
0.006419939577039275,0.04588963963963964
0.006419939577039275,0.0464527027027027
0.006545820745216516,0.0464527027027027
0.006545820745216516,0.046734234234234236
0.006671701913393756,0.046734234234234236
0.006671701913393756,0.04786036036036036
0.006671701913393756,0.04842342342342342
0.006671701913393756,0.04870495495495496
0.006797583081570997,0.04870495495495496
0.006797583081570997,0.04926801801801802
0.007426988922457201,0.04926801801801802
0.007426988922457201,0.04954954954954955
0.0075528700906344415,0.04954954954954955
0.0075528700906344415,0.05095720720720721
0.0076787512588116814,0.05095720720720721
0.0076787512588116814,0.051238738738738736
0.007930513595166163,0.051238738738738736
0.007930513595166163,0.0518018018018018
0.008182275931520645,0.0518018018018018
0.008182275931520645,0.05264639639639639
0.008434038267875126,0.05264639639639639
0.008434038267875126,0.05349099099099099
0.008559919436052367,0.05349099099099099
0.008559919436052367,0.054335585585585586
0.008685800604229608,0.054335585585585586
0.008685800604229608,0.05489864864864865
0.00893756294058409,0.05489864864864865
0.00893756294058409,0.055461711711711714
0.00931520644511581,0.055461711711711714
0.00931520644511581,0.05602477477477477
0.00944108761329305,0.05602477477477477
0.00944108761329305,0.05630630630630631
0.009566968781470292,0.05630630630630631
0.009566968781470292,0.05686936936936937
0.009692849949647532,0.05686936936936937
0.009692849949647532,0.0571509009009009
0.010070493454179255,0.0571509009009009
0.010070493454179255,0.05799549549549549
0.010322255790533736,0.05799549549549549
0.010322255790533736,0.05884009009009009
0.010574018126888218,0.05884009009009009
0.010574018126888218,0.059966216216216214
0.010699899295065459,0.059966216216216214
0.010699899295065459,0.06024774774774775
0.01120342396777442,0.06024774774774775
0.01120342396777442,0.06052927927927928
0.011581067472306143,0.06052927927927928
0.011581067472306143,0.06165540540540541
0.011832829808660624,0.06165540540540541
0.011832829808660624,0.06278153153153153
0.011958710976837865,0.06278153153153153
0.011958710976837865,0.06390765765765766
0.012084592145015106,0.06390765765765766
0.012084592145015106,0.06447072072072071
0.012210473313192347,0.06447072072072071
0.012210473313192347,0.06503378378378379
0.012336354481369587,0.06503378378378379
0.012336354481369587,0.06587837837837837
0.012462235649546828,0.06587837837837837
