fpr,tpr
0.0,0.0
0.00012588116817724068,0.0
0.00025176233635448137,0.0
0.00025176233635448137,0.0008445945945945946
0.00037764350453172205,0.0008445945945945946
0.00037764350453172205,0.0011261261261261261
0.0006294058408862034,0.0011261261261261261
0.0006294058408862034,0.0014076576576576576
0.0007552870090634441,0.0014076576576576576
0.0007552870090634441,0.0016891891891891893
0.0011329305135951663,0.0016891891891891893
0.0011329305135951663,0.002533783783783784
0.0012588116817724068,0.002533783783783784
0.0012588116817724068,0.003096846846846847
0.0013846928499496476,0.003096846846846847
0.001636455186304129,0.00365990990990991
0.001636455186304129,0.003941441441441441
0.0017623363544813696,0.003941441441441441
0.002014098690835851,0.003941441441441441
0.002014098690835851,0.004222972972972973
0.0021399798590130917,0.0045045045045045045
0.0021399798590130917,0.005349099099099099
0.0025176233635448137,0.005349099099099099
0.0025176233635448137,0.00563063063063063
0.0026435045317220545,0.00563063063063063
0.0026435045317220545,0.0059121621621621625
0.0031470292044310172,0.0059121621621621625
0.00365055387713998,0.0059121621621621625
0.004154078549848943,0.0059121621621621625
0.004154078549848943,0.007038288288288288
0.004405840886203424,0.007038288288288288
0.004531722054380665,0.007038288288288288
0.004657603222557905,0.00731981981981982
0.004657603222557905,0.007882882882882882
0.004909365558912387,0.007882882882882882
0.005035246727089627,0.008164414414414414
0.005035246727089627,0.008445945945945946
0.00541289023162135,0.008445945945945946
0.005916414904330312,0.008445945945945946
0.0062940584088620345,0.008445945945945946
0.006545820745216516,0.008445945945945946
0.006671701913393756,0.008727477477477477
0.006671701913393756,0.009290540540540541
0.006797583081570997,0.009290540540540541
0.0069234642497482375,0.009572072072072071
0.007049345417925478,0.009572072072072071
0.007049345417925478,0.009853603603603604
0.007175226586102719,0.010135135135135136
0.007426988922457201,0.010135135135135136
0.0075528700906344415,0.010135135135135136
0.0075528700906344415,0.010698198198198198
0.0076787512588116814,0.01097972972972973
0.0076787512588116814,0.011824324324324325
0.0076787512588116814,0.012387387387387387
0.007804632426988922,0.012387387387387387
0.008056394763343404,0.012387387387387387
0.008056394763343404,0.01295045045045045
0.008182275931520645,0.013231981981981982
0.008182275931520645,0.013795045045045045
0.008434038267875126,0.013795045045045045
0.008434038267875126,0.014921171171171171
0.008434038267875126,0.015202702702702704
0.00906344410876133,0.015202702702702704
0.00918932527693857,0.016047297297297296
0.00931520644511581,0.016047297297297296
0.00931520644511581,0.01661036036036036
0.00944108761329305,0.01661036036036036
0.00944108761329305,0.017173423423423425
0.009566968781470292,0.017173423423423425
0.009818731117824773,0.017454954954954954
0.009944612286002014,0.018018018018018018
0.010070493454179255,0.018018018018018018
0.010574018126888218,0.018018018018018018
0.0108257804632427,0.018018018018018018
0.0108257804632427,0.01829954954954955
0.0108257804632427,0.018862612612612614
0.011077542799597181,0.019144144144144143
0.011077542799597181,0.019425675675675675
0.011077542799597181,0.02027027027027027
0.011329305135951661,0.02027027027027027
0.011455186304128902,0.020551801801801804
0.011455186304128902,0.020833333333333332
0.011706948640483383,0.021114864864864864
0.012084592145015106,0.02167792792792793
0.012210473313192347,0.02224099099099099
0.012336354481369587,0.02224099099099099
0.012336354481369587,0.02252252252252252
0.012588116817724069,0.02252252252252252
0.01283987915407855,0.022804054054054054
0.013217522658610271,0.022804054054054054
0.013217522658610271,0.023085585585585586
0.013721047331319234,0.023085585585585586
0.014224572004028197,0.023085585585585586
0.014350453172205438,0.023085585585585586
0.014350453172205438,0.023367117117117118
0.014350453172205438,0.02393018018018018
0.01460221550855992,0.02393018018018018
0.014979859013091642,0.02421171171171171
0.015105740181268883,0.024493243243243243
0.015231621349446122,0.024493243243243243
0.015609264853977844,0.02533783783783784
0.015861027190332326,0.02533783783783784
0.015986908358509567,0.025619369369369368
0.01649043303121853,0.025619369369369368
0.01674219536757301,0.0259009009009009
0.016868076535750252,0.0259009009009009
0.017245720040281975,0.026182432432432432
0.017497482376636456,0.026182432432432432
0.017749244712990938,0.026745495495495496
0.017749244712990938,0.02702702702702703
0.01800100704934542,0.02702702702702703
0.01812688821752266,0.02702702702702703
0.018252769385699898,0.027308558558558557
0.01863041289023162,0.027308558558558557
0.0188821752265861,0.027308558558558557
0.019008056394763342,0.02759009009009009
0.019133937562940583,0.02759009009009009
0.019259818731117824,0.02787162162162162
0.019637462235649546,0.02787162162162162
0.019889224572004028,0.028434684684684686
0.019889224572004028,0.028997747747747746
0.02001510574018127,0.028997747747747746
0.02039274924471299,0.028997747747747746
0.020644511581067473,0.02956081081081081
0.020896273917421954,0.02956081081081081
0.021273917421953677,0.030405405405405407
0.021399798590130917,0.030405405405405407
0.02177744209466264,0.030405405405405407
0.02190332326283988,0.030968468468468468
0.02190332326283988,0.03125
0.02202920443101712,0.03125
0.0222809667673716,0.03125
0.02240684793554884,0.03153153153153153
0.022658610271903322,0.03153153153153153
0.023162134944612285,0.031813063063063064
0.023162134944612285,0.03209459459459459
0.023413897280966767,0.03209459459459459
0.023539778449144007,0.03209459459459459
0.02391742195367573,0.03209459459459459
0.02391742195367573,0.032939189189189186
0.02416918429003021,0.032939189189189186
0.024420946626384693,0.03322072072072072
0.024924471299093656,0.03350225225225225
0.024924471299093656,0.033783783783783786
0.025050352467270897,0.033783783783783786
0.02542799597180262,0.033783783783783786
0.025931520644511583,0.034065315315315314
0.026183282980866064,0.03462837837837838
0.026435045317220542,0.03462837837837838
0.026560926485397783,0.03519144144144144
0.026686807653575024,0.03519144144144144
0.026938569989929505,0.03519144144144144
0.027316213494461228,0.03519144144144144
0.02744209466263847,0.03547297297297297
0.02769385699899295,0.03575450450450451
0.027945619335347432,0.03575450450450451
0.028449144008056395,0.036036036036036036
0.028449144008056395,0.0365990990990991
0.028575025176233636,0.037162162162162164
0.028700906344410877,0.03800675675675676
0.028826787512588117,0.03800675675675676
0.028826787512588117,0.038288288288288286
0.028952668680765358,0.038288288288288286
0.02920443101711984,0.038288288288288286
0.02920443101711984,0.03969594594594594
0.02920443101711984,0.03997747747747748
0.02920443101711984,0.04054054054054054
0.02945619335347432,0.04054054054054054
0.02945619335347432,0.041666666666666664
0.029707955689828803,0.041666666666666664
0.029833836858006044,0.0419481981981982
0.029959718026183284,0.0419481981981982
0.030337361530715003,0.0419481981981982
0.030589123867069485,0.0419481981981982
0.030715005035246726,0.0419481981981982
0.030966767371601207,0.04222972972972973
0.031092648539778448,0.04222972972972973
0.03147029204431017,0.04335585585585586
0.031596173212487415,0.04335585585585586
0.03172205438066465,0.043637387387387386
0.03172205438066465,0.04391891891891892
0.031973816717019134,0.04420045045045045
0.03235146022155085,0.04420045045045045
0.03272910372608258,0.04448198198198198
0.03272910372608258,0.044763513513513514
0.03298086606243706,0.04504504504504504
0.03298086606243706,0.04532657657657658
0.0331067472306143,0.04617117117117117
0.03335850956696878,0.04617117117117117
0.03335850956696878,0.0464527027027027
0.03361027190332326,0.0464527027027027
0.03361027190332326,0.047015765765765764
0.03386203423967774,0.0472972972972973
0.034113796576032224,0.04786036036036036
0.034113796576032224,0.04814189189189189
0.03423967774420947,0.04814189189189189
0.03449144008056395,0.04814189189189189
0.03461732124874119,0.04842342342342342
0.03474320241691843,0.04842342342342342
0.03474320241691843,0.04870495495495496
0.03499496475327291,0.048986486486486486
0.03512084592145015,0.04926801801801802
0.035498489425981876,0.05067567567567568
0.03562437059415911,0.05095720720720721
0.036127895266868076,0.05152027027027027
0.03637965760322256,0.0518018018018018
0.03688318227593152,0.052083333333333336
0.03700906344410876,0.052083333333333336
0.037134944612286,0.052364864864864864
0.037386706948640484,0.05264639639639639
0.0377643504531722,0.05264639639639639
0.03814199395770393,0.05292792792792793
0.038267875125881166,0.05320945945945946
0.038267875125881166,0.05349099099099099
0.03839375629405841,0.05405405405405406
0.03851963746223565,0.05405405405405406
0.03877139979859013,0.05405405405405406
0.03902316213494461,0.054335585585585586
0.03940080563947634,0.054617117117117114
0.03940080563947634,0.05518018018018018
0.03965256797583082,0.05518018018018018
0.03965256797583082,0.055461711711711714
0.04015609264853978,0.05602477477477477
0.040407854984894256,0.05602477477477477
0.0405337361530715,0.05630630630630631
0.04078549848942598,0.056587837837837836
0.0411631419939577,0.05686936936936937
0.041918429003021146,0.057713963963963964
0.04204431017119839,0.057713963963963964
0.04242195367573011,0.05827702702702703
0.04254783484390735,0.05827702702702703
0.04292547834843907,0.05827702702702703
0.04292547834843907,0.05912162162162162
0.04355488418932528,0.05940315315315315
0.04380664652567976,0.05940315315315315
0.043932527693857,0.06024774774774775
0.04405840886203424,0.06024774774774775
0.04418429003021148,0.060810810810810814
0.04443605236656596,0.06165540540540541
0.044939577039274925,0.06221846846846847
0.04506545820745216,0.06221846846846847
0.045317220543806644,0.0625
0.04582074521651561,0.0625
0.04594662638469285,0.06306306306306306
0.04594662638469285,0.0633445945945946
0.04607250755287009,0.06362612612612613
0.04657603222557905,0.06390765765765766
0.04682779456193353,0.06503378378378379
0.04695367573011078,0.06531531531531531
0.047079556898288015,0.06644144144144144
0.04720543806646526,0.06644144144144144
0.0473313192346425,0.0670045045045045
0.04745720040281974,0.0670045045045045
0.04783484390735146,0.0670045045045045
0.047960725075528704,0.06728603603603604
0.04846424974823766,0.06728603603603604
0.048590130916414905,0.06728603603603604
0.048841893252769386,0.06756756756756757
0.04896777442094662,0.06756756756756757
0.04934541792547835,0.06756756756756757
0.04947129909365559,0.06756756756756757
0.04972306143001007,0.06813063063063063
0.04984894259818731,0.06841216216216216
0.04984894259818731,0.06897522522522523
0.050100704934541794,0.06953828828828829
0.050352467270896276,0.07038288288288289
0.05060422960725076,0.07094594594594594
0.050981873111782476,0.07094594594594594
0.050981873111782476,0.07150900900900901
0.05148539778449144,0.07179054054054054
0.051611278952668684,0.07207207207207207
0.051611278952668684,0.0723536036036036
0.051863041289023165,0.0723536036036036
0.051863041289023165,0.07291666666666667
0.0519889224572004,0.0731981981981982
0.0519889224572004,0.07376126126126126
0.05211480362537765,0.07545045045045046
0.05236656596173213,0.07545045045045046
0.05274420946626385,0.07545045045045046
0.052870090634441085,0.07685810810810811
